ACT Symbol,Security Name,Exchange
VLY,Valley National Bancorp Common Stock,N
VLY$A,"Valley National Bancorp 6.25% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series A, no par value per share",N
VLY$B,"Valley National Bancorp 5.50% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series B",N
VLY.W,Valley National Bancorp Warrants Expiring 11/14/2018,N
VMC,Vulcan Materials Company (Holding Company) Common Stock,N
VMI,"Valmont Industries, Inc. Common Stock",N
VMO,Invesco Municipal Opportunity Trust Common Stock,N
VMW,"Vmware, Inc. Common stock, Class A",N
VNCE,Vince Holding Corp. Common Stock,N
VNO,Vornado Realty Trust Common Stock,N
VNO$G,Vornado Realty Trust Preferred Series G,N
VNO$I,Vornado Realty Trust Preferred Series I,N
VNO$K,Vornado Realty Trust Pfd S K,N
VNO$L,Vornado Realty Trust Pfd Ser L %,N
VNTR,Venator Materials PLC Ordinary Shares,N
VNTV,"Vantiv, Inc. Class A Common Stock",N
VOC,VOC Energy Trust Units of Beneficial Interest,N
VOYA,"Voya Financial, Inc. Common Stock",N
VPG,"Vishay Precision Group, Inc. Common Stock",N
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE),N
VR,"Validus Holdings, Ltd. Common Shares",N
VR$A,"Validus Holdings, Ltd. Depositary Shares, each Representing a 1/1,000th Interest in a Share of 5.875% Non-Cumulative Preferred Shares, Series A, $0.175 par value",N
VR$B,"Validus Holdings, Ltd. Depositary Shares, each representing a 1/1,000th interest in a share of the Issuera??s 5.800% Non-Cumulative Preference Shares, Series B",N
VRS,Verso Corporation Common Stock,N
VRTV,Veritiv Corporation Common Stock,N
VRX,"Valeant Pharmaceuticals International, Inc.",N
VSH,"Vishay Intertechnology, Inc. Common Stock",N
VSI,"Vitamin Shoppe, Inc Common Stock",N
VSLR,"Vivint Solar, Inc. Common Stock",N
VSM,"Versum Materials, Inc. Common Stock ",N
VST,Vistra Energy Corp. Common Stock,N
VSTO,Vista Outdoor Inc. Common Stock,N
VTA,Invesco Credit Opportunities Fund Common Shares of Beneficial Interest,N
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,N
VTR,"Ventas, Inc. Common Stock",N
VTRB,"Ventas Realty, Limited Partnership // Ventas Capital Corporation 5.45% Senior Notes due 2043",N
VTTI,VTTI Energy Partners LP Common Units representing limited partner interests,N
VVC,Vectren Corporation Common Stock,N
VVI,Viad Corp Common Stock,N
VVR,Invesco Senior Income Trust Common Stock (DE),N
VVV,Valvoline Inc. Common Stock,N
VZ,Verizon Communications Inc. Common Stock,N
VZA,Verizon Communications Inc. 5.90% Notes due 2054,N
W,Wayfair Inc. Class A Common Stock,N
WAAS,AquaVenture Holdings Limited Ordinary Shares,N
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,N
WAC,Walter Investment Management Corp. Common Stock,N
WAGE,"WageWorks, Inc. Common Stock",N
WAIR,"Wesco Aircraft Holdings, Inc. Common Stock",N
WAL,Western Alliance Bancorporation Common Stock (DE),N
WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056,N
WAT,Waters Corporation Common Stock,N
WBAI,"500.com Limited American Depositary Shares, each representing 10 Class A shares",N
WBC,Wabco Holdings Inc. Common Stock,N
WBK,Westpac Banking Corporation Common Stock,N
WBS,Webster Financial Corporation Common Stock,N
WBS$E,Webster Financial Corporation Dep Shs Repstg 1/1000th Perp Pfd Ser E,N
WBT,"Welbilt, Inc. Common Stock",N
WCC,"WESCO International, Inc. Common Stock",N
WCG,"Wellcare Health Plans, Inc. Common Stock",N
WCN,"Waste Connections, Inc. Common Shares",N
WD,"Walker & Dunlop, Inc Common Stock",N
WDAY,"Workday, Inc. Common Stock",N
WDR,"Waddell & Reed Financial, Inc. Common Stock",N
WEA,Western Asset Bond Fund Share of Beneficial Interest,N
WEC,"WEC Energy Group, Inc. Common Stock",N
WES,"Western Gas Partners, LP Limited Partner Interests",N
WEX,WEX Inc. common stock,N
WF,Woori Bank American Depositary Shares (Each representing 3 shares of Common Stock),N
WFC,Wells Fargo & Company Common Stock,N
WFC$J,"Wells Fargo & Company Wells Fargo & Company 8.00% Non-Cumulative Perpetual Class A Preferred Stock, Series J",N
WFC$L,"Wells Fargo & Company Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock, Series L",N
WFC$N,Wells Fargo & Company Dep Shs Repstg 1/1000th Perp Pfd Cl A Ser N,N
WFC$O,Wells Fargo & Company Depositary Shares Representing 1/1000th Perpetual Preferred Class A Series O,N
WFC$P,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Non Cum Perp Cl A Pfd (Ser P),N
WFC$Q,Wells Fargo & Company Depositary Shares Representing 1/1000th Interest Perpetual Preferred Class A Series Q Fixed to Floating,N
WFC$R,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg),N
WFC$T,Wells Fargo & Company New Depository Share Representing 1/1000th Perp. Preferred Class A Series T,N
WFC$V,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series V",N
WFC$W,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series W",N
WFC$X,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series X",N
WFC$Y,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series Y",N
WFC.W,"Wells Fargo & Company Warrants expiring October 28, 2018",N
WFE$A,"Wells Fargo & Company Cumulative Perpetual Preferred Stock, Series A, Liquidation Preference $25 per share",N
WFT,Weatherford International plc (Ireland),N
WG,"Willbros Group, Inc. (DE) Common Stock",N
WGL,WGL Holdings IncCommon Stock,N
WGO,"Winnebago Industries, Inc. Common Stock",N
WGP,"Western Gas Equity Partners, LP Common Units Representing Limited Partner Interests",N
WHG,Westwood Holdings Group Inc Common Stock,N
WHR,Whirlpool Corporation Common Stock,N
WIA,Western Asset/Claymore Inflation-Linked Securities & Income Fund Common Shares of Beneficial Interest,N
WIT,Wipro Limited Common Stock,N
WIW,Western Asset/Claymore Inflation-Linked Opportunities & Income Fund Common Shares of Beneficial Interest,N
WK,Workiva Inc. Class A Common Stock,N
WLH,Lyon William Homes Common Stock (Class A),N
WLK,Westlake Chemical Corporation Common Stock,N
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,N
WLL,Whiting Petroleum Corporation Common Stock,N
WM,"Waste Management, Inc. Common Stock",N
WMB,"Williams Companies, Inc. (The) Common Stock",N
WMC,Western Asset Mortgage Capital Corporation Common Stock,N
WMK,"Weis Markets, Inc. Common Stock",N
WMLP,"Westmoreland Resource Partners, LP Common Units representing Limited Partner Interests",N
WMS,"Advanced Drainage Systems, Inc. Common Stock",N
WMT,"Wal-Mart Stores, Inc. Common Stock",N
WNC,Wabash National Corporation Common Stock,N
WNRL,"Western Refining Logistics, LP Common Units representing limited partner interests",N
WNS,WNS (Holdings) Limited Sponsored ADR (Jersey),N
WOR,"Worthington Industries, Inc. Common Stock",N
WOW,"WideOpenWest, Inc. Common Stock",N
WPC,W.P. Carey Inc. REIT,N
WPG,Washington Prime Group Inc. Common Stock,N
WPG$H,Washington Prime Group Inc. 7.5% Series H Cumulative Redeemable Preferred SBI,N
WPG$I,Washington Prime Group Inc. 6.875% Series I Cumulative Redeemable Preferred SBI,N
WPM,Wheaton Precious Metals Corp Common Shares (Canada),N
WPX,"WPX Energy, Inc. Common Stock",N
WPXP,"WPX Energy, Inc. 6.25% Series A Mandatory Convertible Preferred Stock",N
WPZ,"Williams Partners, L.P. Common Units Representing Limited Partner Interests",N
WR,"Westar Energy, Inc. Common Stock",N
WRB,W.R. Berkley Corporation Common Stock,N
WRB$B,W.R. Berkley Corporation 5.625% Subordinated Debentures due 2053,N
WRB$C,W.R. Berkley Corporation 5.900% Subordinated Debentures due 2056,N
WRB$D,W.R. Berkley Corporation 5.75% Subordinated Debentures due 2056,N
WRD,WildHorse Resource Development Corporation Common Stock,N
WRE,Washington Real Estate Investment Trust Common Stock,N
WRI,Weingarten Realty Investors Common Stock,N
WRK,Westrock Company Common Stock,N
WSM,"Williams-Sonoma, Inc. Common Stock (DE)",N
WSO,"Watsco, Inc. Common Stock",N
WSO.B,"Watsco, Inc. Class B Common Stock",N
WSR,Whitestone REIT Common Shares,N
WST,"West Pharmaceutical Services, Inc. Common Stock",N
WTI,"W&T Offshore, Inc. Common Stock",N
WTM,"White Mountains Insurance Group, Ltd. Common Stock",N
WTR,"Aqua America, Inc. Common Stock",N
WTS,"Watts Water Technologies, Inc. Class A Common Stock",N
WTTR,"Select Energy Services, Inc. Class A Common Stock",N
WTW,Weight Watchers International Inc Weight Watchers International Inc,N
WU,Western Union Company (The) Common Stock,N
WUBA,"58.com Inc. American Depositary Shares, each representing 2 Class A Ordinary Shares",N
WWE,"World Wrestling Entertainment, Inc. Class A Common Stock",N
WWW,"Wolverine World Wide, Inc. Common Stock",N
WY,Weyerhaeuser Company Common Stock,N
WYN,Wyndham Worldwide Corp Common  Stock,N
X,United States Steel Corporation Common Stock,N
XCO,"EXCO Resources, Inc. Exco Resources, Inc. Common Stock",N
XEC,Cimarex Energy Co Common Stock,N
XEL,Xcel Energy Inc. Common Stock,N
XHR,"Xenia Hotels & Resorts, Inc. Common Stock",N
XIN,Xinyuan Real Estate Co Ltd American Depositary Shares,N
XKE,Lehman ABS Corporation Corporate-Backed Trust Certificates: 7.75% Toys-R-Us Debenture Backed Series 2001-31,N
XL,XL Group Ltd.,N
XNY,"China Xiniya Fashion Limited American Depositary Shares, each representing four ordinary shares",N
XOM,Exxon Mobil Corporation Common Stock,N
XON,Intrexon Corporation Common Stock,N
XOXO,"XO Group, Inc. Common Stock",N
XPO,"XPO Logistics, Inc.",N
XRF,"China Rapid Finance Limited American Depositary Shares, each representing one Class A Ordinary Share",N
XRM,"Xerium Technologies, Inc. New Common Stock",N
XRX,Xerox Corporation Common Stock,N
XYL,Xylem Inc. Common Stock New,N
Y,Alleghany Corporation Common Stock,N
YELP,Yelp Inc. Common Stock,N
YEXT,"Yext, Inc. Common Stock",N
YGE,Yingli Green Energy Holding Company Limited ADR,N
YPF,YPF Sociedad Anonima Common Stock,N
YRD,"Yirendai Ltd. American Depositary Shares, each representing two ordinary shares",N
YUM,"Yum! Brands, Inc.",N
YUMC,"Yum China Holdings, Inc. Common Stock",N
YUME,"YuMe, Inc. Common Stock",N
ZAYO,"Zayo Group Holdings, Inc. Common Stock",N
ZB$A,Zions Bancorporation Depositary Shares (Each representing 1/40th Interest in a Share of Series A Floating-Rate Non-Cumulative Perpetual Preferred Stock),N
ZB$G,Zions Bancorporation Dep Shs Repstg 1/40th Perp Pfd Ser G,N
ZB$H,Zions Bancorporation Dep Shs Repstg 1/40th Int Sh Ser H Perp Pfd Stk,N
ZBH,"Zimmer Biomet Holdings, Inc. Common Stock",N
ZBK,"Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes due September 15, 2028",N
ZEN,"Zendesk, Inc. Common Stock",N
ZF,Virtus Total Return Fund Inc. Common Stock,N
ZNH,China Southern Airlines Company Limited Common Stock,N
ZOES,"Zoe's Kitchen, Inc. Common Stock",N
ZPIN,"Zhaopin Limited American Depositary Shares, each reprenting two Ordinary Shares",N
ZTO,"ZTO Express (Cayman) Inc. American Depositary Shares, each representing one Class A ordinary share.",N
ZTR,Virtus Global Dividend & Income Fund Inc. Common Stock,N
ZTS,Zoetis Inc. Class A Common Stock,N
ZX,"China Zenix Auto International Limited American Depositary Shares, each representing four ordinary shares.",N
ZYME,Zymeworks Inc. Common Shares,N
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
